product_id,product_name,category_id,supplier_id,price,description
1254,Health,1,3,188.7,Help seek born usually little page especially white prevent hit.
1255,Grocery,66,193,28.37,Difference ready strategy window important campaign most key serious executive soon.
1256,Shoes,69,118,399.43,Page official we main they bank first chance defense young.
1257,Clothing,64,168,168.7,Either agreement watch administration eight option drug exist central factor red trade well production material another like with no.
1258,Home,85,139,402.07,Mission foreign quality myself town training condition while first technology company.
1259,Tools,59,162,84.06,Red fund stock someone onto protect want around culture role benefit certain spring theory.
1260,Outdoors,16,84,410.77,Career least serious yourself break reflect culture cost see rather husband everyone particularly the address ball full.
1261,Tools,14,1,347.83,Address three arm throughout method wait speak explain machine.
1262,Health,33,62,75.47,Listen how seem effect accept decide seem include discuss factor coach either hit idea age main.
1263,Grocery,79,85,477.14,Former special generation seek billion yeah after program I majority late top clearly figure college enough detail hair.
1264,Clothing,29,85,213.95,Data teacher tell partner side own realize human school common trouble toward always before interest probably lead consumer maintain.
1265,Garden,95,167,107.72,Movie next become truth good federal message seek today she example story accept raise four condition.
1266,Computers,51,31,211.02,Attack employee hand foreign street you traditional base reality go other simple national it easy participant possible.
1267,Health,65,117,160.29,Rise least fight option lot contain let bank worry most surface conference effort quality sign phone space.
1268,Baby,90,195,42.95,Effect either memory focus new success someone detail common figure near I open available perhaps pull buy for.
1269,Garden,65,61,15.0,Tv hour beat mention name he more wide ok quite travel bit same against civil so actually detail.
1270,Toys,61,177,410.21,First society drive recent ahead somebody ok trade in side short everyone education contain.
1271,Movies,12,182,280.7,Meet center almost sure compare job upon sing financial hope.
1272,Clothing,54,182,122.44,Father model try sell author fight significant green beautiful drug sometimes wrong begin remember wish.
1273,Movies,49,6,314.63,Kid senior huge our ability order campaign yard sell might from picture defense talk close may career enough community.
1274,Music,58,194,457.68,Language agent glass environment network image true group born theory soldier style seven.
1275,Toys,60,99,190.81,Chair high word far travel area charge factor four but computer form.
1276,Toys,96,79,466.71,May authority success always debate common event same kind.
1277,Shoes,89,34,334.33,Before real environment rock product either skill color senior hope down house fire anything party pretty.
1278,Garden,29,20,212.78,South officer against traditional challenge move candidate up past wish investment up mission resource.
1279,Music,21,62,380.76,Interesting direction cultural her mouth last pass their reach she at money hot left power offer play minute eight.
1280,Automotive,93,29,382.18,Expect huge total safe exist impact career stage organization sense though parent meet bring partner save model seven ground defense.
1281,Garden,89,98,412.44,Box American coach eight maintain newspaper outside left step compare almost cup standard hope beat.
1282,Tools,83,117,219.26,Couple carry ahead special dream need party measure skin on military politics race once coach challenge building author.
1283,Jewelery,48,47,163.33,Thing guy cell where suddenly sea movement media light into scene fact option current office billion poor leave drug develop.
1284,Toys,67,102,130.68,Manager hot meeting wear only success street yard color score animal record discussion determine really firm data center first also.
1285,Outdoors,45,59,432.58,Song speak black item character base human raise consumer interesting these citizen father east will.
1286,Movies,22,34,285.54,Anything may person clear social case report government wait whether cause drive still stock.
1287,Clothing,45,28,122.23,Establish if section traditional say effort treatment moment glass hear.
1288,Grocery,90,183,412.75,Job read return choice anything against foot win little report employee happy others media general.
1289,Tools,44,168,238.38,Put decision whole consider gas computer wife become religious enough compare individual time road.
1290,Shoes,21,112,233.13,Consumer ahead clearly end thus action without probably sign officer moment exactly public time operation at religious popular significant employee bag.
